4.0, 1.70212765957
3.84, 1.83333333333
3.69, 2.84
3.64, 2.73
4.0, 3.14
4.0, 2.12087912088
4.0, 2.20481927711
4.0, 4.0
4.0, 2.9
3.93, 2.69
1.29292929293, 1.54
1.26262626263, 2.15151515152
2.22, 1.82222222222
2.49504950495, 2.0
1.9801980198, 2.05
2.47, 3.02105263158
3.0, 3.96
2.88, 2.03125
3.7, 1.25
3.55, 2.30434782609
3.85, 2.46464646465
3.47, 3.27722772277
1.12, 2.41
2.14141414141, 3.67
2.25, 1.0
3.0, 3.0
3.83, 2.73913043478
3.8, 3.3
1.27722772277, 2.95
2.22, 3.22
2.11, 2.15463917526
2.36, 3.06
3.11, 2.78
2.82178217822, 1.6914893617
3.25, 3.0
3.71, 2.57
3.71, 3.33720930233
3.0, 3.07070707071
4.0, 3.33
0.45, 3.20618556701
0.51, 2.63
0.41, 2.22
0.73, 3.0
1.33, 2.94897959184
0.65, 2.01
1.07920792079, 2.83168316832
1.66666666667, 1.67
2.0495049505, 2.62
2.27, 2.33
2.57, 2.62244897959
2.19191919192, 3.62886597938
2.4, 3.4
2.47, 3.05940594059
2.56, 3.11881188119
1.0, 2.6
2.89108910891, 3.2
3.61386138614, 3.62376237624
2.16, 3.12
2.39, 1.84848484848
3.0, 2.63366336634
2.95, 2.78
2.94, 3.47
2.57, 1.7
2.96, 2.42708333333
3.48514851485, 3.36633663366
4.0, 2.5
3.81, 3.31683168317
3.8, 2.0
4.0, 2.75
1.6, 2.8
2.35, 1.62765957447
3.86, 1.5
3.64, 2.85858585859
2.5, 1.78787878788
2.33, 2.04
1.21, 3.45454545455
1.57, 2.27
1.34653465347, 1.27
2.3, 0.4
2.25742574257, 3.01
2.20792079208, 2.53465346535
3.0, 2.59405940594
2.79, 2.125
3.0, 2.75
4.0, 3.0
4.0, 2.5
3.76, 2.47
3.88, 3.28421052632
3.83, 3.79761904762
4.0, 3.10891089109
1.4, 3.0
0.1, 2.4
2.4, 1.88118811881
2.0, 2.84
2.3, 2.1
3.11, 2.33
3.0, 2.66666666667
3.0, 2.91
2.66, 2.51546391753
3.82, 2.45454545455
3.86, 3.0
4.0, 2.62195121951
4.0, 2.11111111111
4.0, 3.16
3.92, 3.41304347826
4.0, 2.5
4.0, 2.5
0.0, 2.18811881188
0.54, 1.63
0.0, 3.9
0.06, 2.61386138614
0.0, 2.4
0.7, 1.7
0.06, 1.24752475248
0.12, 1.61
0.0, 3.0495049505
0.0, 2.38043478261
0.0, 1.88
0.07, 3.06
0.11, 1.36
0.13, 1.83
1.58, 2.15
0.12, 3.0
0.0, 2.76041666667
0.0, 2.94680851064
0.18, 0.693069306931
0.28, 2.08602150538
0.18, 0.89
0.178217821782, 3.17
1.8, 2.37
1.79, 3.57
1.88, 3.34653465347
1.76, 3.08
1.94, 2.53684210526
1.42424242424, 2.94
2.25490196078, 3.24752475248
1.75, 3.83
1.66, 4.0
1.84, 3.35
2.5, 2.99
1.84, 3.67
2.05, 3.4375
2.15151515152, 3.23762376238
2.6, 2.4
3.0, 2.99
2.56, 3.45
2.89, 2.5
2.0, 1.93
2.46, 1.40217391304
2.3, 3.2
2.71, 2.06
4.0, 3.67
3.89, 3.38202247191
4.0, 3.6
4.0, 3.71590909091
4.0, 3.36633663366
0.0, 3.22
0.0606060606061, 1.72727272727
0.16, 2.82828282828
0.21, 1.9900990099
0.57, 2.50505050505
1.41584158416, 2.83333333333
1.36, 2.21428571429
1.15, 2.32
1.6, 3.2
1.37623762376, 3.10309278351
1.5, 2.74509803922
1.77, 3.0
1.58, 1.75
4.0, 2.15151515152
2.5, 2.69306930693
2.49504950495, 2.49
2.89, 2.07920792079
2.5, 2.66666666667
4.0, 2.0
4.0, 2.9
3.88, 2.51485148515
4.0, 2.86138613861
3.5, 3.5
1.72727272727, 1.6
1.54545454545, 3.64
1.25, 2.84
1.0, 2.8
0.28, 3.29
1.12871287129, 2.73
1.15, 2.85
0.99, 3.11111111111
2.0, 2.77
1.7, 2.9
0.95, 3.3
1.51515151515, 2.74747474747
1.67, 2.37362637363
2.0, 2.33
2.75247524752, 3.0
2.29, 2.43
1.17, 3.0
2.07920792079, 3.41
1.64356435644, 3.24752475248
1.29702970297, 3.22222222222
1.37623762376, 4.0
1.2, 3.7
1.33663366337, 2.84
1.14, 1.81632653061
1.19191919192, 2.81818181818
1.68316831683, 2.98958333333
2.0, 3.33
1.75, 2.75
1.66, 3.26
1.81, 3.59405940594
1.46464646465, 2.84
2.0, 3.0
2.56, 3.22222222222
2.0, 3.67
3.0, 3.37623762376
1.38235294118, 1.96
1.46534653465, 2.79
1.9, 2.8
1.36363636364, 3.27
2.2, 3.8
0.0, 2.45454545455
0.0, 2.01
0.24, 3.56
0.02, 3.40404040404
0.0, 1.60869565217
0.0, 1.37
0.06, 2.53
0.16, 1.1875
0.38, 1.31
0.39, 1.23711340206
0.0, 2.24752475248
0.0, 0.8
0.0, 2.50495049505
0.212121212121, 2.39
0.14, 2.49
0.15, 2.06666666667
0.43, 2.23762376238
0.44, 1.44444444444
2.5, 2.59523809524
0.95, 2.15
0.90099009901, 2.26732673267
0.89898989899, 2.40816326531
0.94, 2.53
0.78, 1.85148514851
0.94, 2.27722772277
1.18, 2.58064516129
1.35, 0.722222222222
1.51, 2.39393939394
0.22, 1.88888888889
0.04, 3.08
1.08, 2.92
1.14141414141, 3.57
2.11111111111, 3.22222222222
1.32, 1.59405940594
2.44, 3.1
2.59, 1.35164835165
4.0, 3.0
4.0, 3.25
4.0, 3.09
4.0, 3.0
4.0, 2.55
1.47474747475, 2.64356435644
1.87128712871, 3.0
1.74, 3.72164948454
1.7, 3.26530612245
2.33333333333, 2.11111111111
2.9900990099, 3.39
1.25252525253, 2.23
2.57, 3.29
2.94059405941, 2.3829787234
3.4, 3.0
2.28712871287, 3.0198019802
2.67, 3.78
4.0, 2.84
3.86, 3.29
4.0, 3.08
3.94, 3.06060606061
4.0, 1.6
3.48514851485, 2.10891089109
1.62, 2.59
2.62376237624, 3.5
3.0, 3.17
3.11881188119, 2.63366336634
2.4, 2.9
3.91, 3.46
4.0, 3.6
1.15, 2.30303030303
0.717171717172, 2.69387755102
1.45, 2.68686868687
1.5, 3.3
0.83, 3.0
2.0, 3.75
1.58, 3.86
1.9, 2.7
4.0, 2.8
2.0, 2.16129032258
1.54455445545, 2.15841584158
1.36363636364, 2.67326732673
0.0, 2.99
0.17, 2.84
0.18, 3.5
0.22, 3.38
0.0, 2.94
0.75, 3.0
0.91, 3.0
1.06, 2.59
1.0, 2.43
0.79, 2.64
0.97, 2.40404040404
1.0, 3.15
0.0, 2.85
1.06, 2.96
1.4, 3.6
1.78, 3.38383838384
1.75, 3.25
1.69, 3.15151515152
0.82, 2.23
2.14, 2.71
2.09, 2.08695652174
2.82, 2.45454545455
2.0, 3.0
2.9, 2.8
2.21, 2.61956521739
2.34, 4.0
4.0, 2.22222222222
4.0, 3.3
4.0, 2.66666666667
4.0, 3.46
3.75, 3.6
0.848484848485, 2.94
0.59, 3.11
0.91, 3.44
1.5, 3.07
2.20792079208, 3.48514851485
1.99, 3.83
2.77, 2.62352941176
2.0, 2.6
2.28, 2.9175257732
2.26, 3.5
2.27722772277, 3.71
2.53535353535, 3.14
2.33663366337, 3.34
0.626262626263, 1.94845360825
0.39, 2.87878787879
1.61, 3.39603960396
1.68, 2.6
1.9696969697, 2.19191919192
2.55, 3.55
3.2, 3.6
2.32, 3.66666666667
2.2, 3.17525773196
2.10891089109, 3.0
1.83, 2.91919191919
2.22, 3.05940594059
2.4, 3.4
2.3, 3.8
2.49504950495, 3.67
2.71, 3.86
2.55555555556, 3.0297029703
4.0, 2.16
4.0, 2.21052631579
4.0, 1.67
4.0, 2.83
4.0, 2.17441860465
4.0, 3.5
4.0, 3.33720930233
4.0, 3.5
4.0, 3.4
4.0, 3.29
4.0, 3.83529411765
4.0, 3.4
1.07, 3.5
1.0, 3.25
1.66336633663, 3.73
1.42, 3.05
1.57, 3.32
1.64, 3.08080808081
1.96, 3.64
1.12871287129, 2.22772277228
2.5, 4.0
0.50495049505, 3.0
2.0099009901, 4.0
3.25, 4.0
1.20792079208, 3.22
0.54, 3.46
1.51, 3.41489361702
1.07070707071, 3.44210526316
2.09, 2.82178217822
1.9603960396, 2.70588235294
2.38383838384, 3.23
2.22, 2.35643564356
2.2, 3.0
3.06, 2.72
2.92, 3.43
4.0, 3.75
4.0, 3.6
4.0, 2.39393939394
1.24752475248, 2.98
0.40404040404, 2.96875
0.292929292929, 2.72916666667
1.46, 2.49473684211
2.3, 3.3
1.94, 3.22
2.13861386139, 2.71
2.33, 3.5
1.88, 2.23
1.55555555556, 2.46
1.5, 2.12244897959
2.53, 2.39795918367
2.25, 2.96774193548
3.87128712871, 2.38613861386
3.66, 2.84
4.0, 2.72
2.04, 3.53608247423
0.99, 3.7
0.17, 4.0
0.72, 2.72727272727
1.3, 3.9
2.22222222222, 3.22222222222
2.21212121212, 3.33
1.78, 2.93069306931
1.66336633663, 3.32
2.17, 3.17171717172
1.45, 3.0
1.51, 3.83
1.12871287129, 4.0
1.21, 3.13402061856
1.25, 2.72727272727
2.0, 2.47435897436
1.64, 2.46534653465
1.46, 3.07368421053
2.48, 2.56
2.50495049505, 2.87128712871
3.1, 2.9
3.5, 3.46
2.67, 2.5
2.83, 3.20238095238
2.88888888889, 2.33333333333
4.0, 2.27272727273
4.0, 3.6
1.15841584158, 3.05319148936
1.52525252525, 2.0206185567
2.12, 2.55555555556
2.67, 3.67
3.1, 3.5
4.0, 3.6
4.0, 3.6
4.0, 3.82
4.0, 2.1
4.0, 3.15151515152
1.8, 2.8
0.564356435644, 2.61
2.75, 3.85227272727
3.0, 3.87128712871
1.56435643564, 2.87
2.4, 3.2
1.82178217822, 3.0
3.5, 3.25
3.0, 3.22222222222
0.72, 2.87
1.83, 3.0
2.4, 3.19277108434
3.33, 3.16
3.6, 3.25
3.6, 3.2
3.49504950495, 2.72
3.0, 2.14141414141
1.42, 1.69072164948
0.831683168317, 2.19540229885
0.75, 3.75
2.94059405941, 3.15151515152
3.33, 2.06666666667
3.0, 2.89
1.59, 2.61458333333
0.777777777778, 2.95789473684
1.05050505051, 0.822916666667
0.09, 2.3085106383
1.12, 2.32
1.54455445545, 2.34343434343
1.89, 2.59
1.89, 2.53260869565
2.63, 3.0
2.49494949495, 1.65979381443
3.0, 3.54945054945
3.16, 1.27
2.54, 3.85
2.73, 2.15
2.52, 3.36
2.71287128713, 3.23
3.38, 3.46
3.0, 3.83
2.88118811881, 3.0
3.72, 2.82417582418
4.0, 3.0
0.12, 3.11111111111
0.01, 3.0206185567
0.03, 2.48421052632
0.292929292929, 1.56
1.23762376238, 1.87
1.11, 2.5
2.09, 2.64893617021
2.69, 1.63
2.83, 3.0
2.07, 2.62886597938
1.29, 3.5
1.09900990099, 2.77551020408
2.2, 3.4
2.0, 2.67
3.6, 3.0
4.0, 3.13
4.0, 3.25
3.85, 3.38
4.0, 2.44444444444
0.727272727273, 2.83
1.71, 3.22
2.32673267327, 3.0
1.09090909091, 2.27
1.36, 3.12765957447
2.0, 3.4
1.43, 3.32653061224
0.831683168317, 3.41
1.9, 3.05
2.0, 2.66
1.69, 3.69
2.14, 3.72
1.63, 3.76
1.94, 3.0
2.83, 2.92
3.57, 2.43
2.47524752475, 3.76404494382
3.5, 1.91
3.0, 4.0
4.0, 1.14736842105
3.78, 2.22
4.0, 3.3
4.0, 1.64
4.0, 3.57575757576
4.0, 3.4
4.0, 2.88118811881
4.0, 2.37623762376
0.0, 2.61
0.0, 1.75789473684
0.0, 2.58163265306
0.0, 2.63917525773
0.0, 2.96
1.12, 2.86138613861
2.32673267327, 3.18
2.47, 2.48936170213
2.35, 1.95
2.35, 2.9595959596
2.26, 1.9
2.16161616162, 2.2
2.31, 2.85416666667
2.1, 2.07216494845
3.73, 3.28
3.67, 2.84
3.0, 2.67058823529
3.0, 3.1
3.6, 3.0
3.64, 3.19
4.0, 2.38709677419
4.0, 1.83
4.0, 2.16831683168
4.0, 2.8829787234
3.31, 3.17821782178
3.49504950495, 2.77
3.9, 3.1
3.92, 3.16
4.0, 2.95
4.0, 2.39130434783
4.0, 2.10891089109
3.46, 2.7
3.46, 2.8
3.42, 2.64835164835
4.0, 2.49
4.0, 2.36263736264
4.0, 1.33720930233
1.40404040404, 1.48958333333
1.41584158416, 2.72340425532
2.55, 2.29787234043
1.41, 2.6
1.95, 1.61616161616
2.20792079208, 0.734693877551
2.47, 2.23
2.40594059406, 3.58
2.77, 2.43617021277
3.57, 2.7
3.71, 2.22222222222
3.72, 2.33333333333
3.69, 3.12871287129
3.8, 3.2
3.0, 2.1
1.16831683168, 1.92783505155
2.17, 1.78787878788
2.08, 3.33
3.7, 2.9
2.96, 2.04210526316
4.0, 3.33333333333
4.0, 3.0
4.0, 2.86
1.20202020202, 2.875
1.37, 2.54
1.23, 2.67021276596
2.07, 3.15
2.22, 2.9595959596
2.0, 3.73
2.14, 2.64646464646
2.67, 2.42553191489
2.76, 3.1170212766
3.73, 2.54
4.0, 4.0
3.0, 3.49504950495
1.59405940594, 3.11
0.37, 1.73
0.42, 2.62
0.76, 2.42857142857
1.44, 2.65625
0.74, 1.90625
0.97, 2.7
2.0, 2.63636363636
2.0, 2.79787234043
2.35, 3.59
2.81, 2.51485148515
2.52475247525, 3.0
2.48, 2.71
2.36, 3.20202020202
2.33, 2.22222222222
2.55, 3.18
3.09, 3.08695652174
2.74, 3.45744680851
3.0, 2.98958333333
2.21, 1.8
2.27722772277, 2.86458333333
3.58, 2.24
2.94059405941, 3.1914893617
2.74747474747, 3.67
2.75, 2.01
2.95, 1.88
3.0, 2.5
4.0, 2.6
4.0, 2.0
3.8, 3.3
3.38, 3.25
3.79, 3.27
4.0, 3.5
1.24242424242, 2.62
2.08, 1.74725274725
3.75, 2.36633663366
4.0, 2.73626373626
4.0, 2.33333333333
4.0, 3.13861386139
2.23, 2.34
1.20792079208, 3.57
1.19, 1.51
2.72, 3.05617977528
2.3, 2.8
4.0, 3.37931034483
1.0, 3.21
0.22, 2.55555555556
2.36633663366, 1.75
2.43, 2.14
3.0, 2.33333333333
3.25, 3.25
3.56, 2.89
2.40196078431, 1.9504950495
4.0, 2.52
3.74257425743, 2.48514851485
4.0, 2.57575757576
3.89, 3.375
0.11, 2.1
0.29, 2.57
0.0, 1.24719101124
0.0, 1.56565656566
0.0, 2.36363636364
0.18, 2.72727272727
0.0, 2.13131313131
0.0, 1.61
0.0, 2.05940594059
0.0, 1.61
0.0, 3.32631578947
0.0, 1.51
0.21, 1.85858585859
0.0, 2.15
0.0, 2.49504950495
0.0, 2.81818181818
0.0, 3.06
0.0, 3.32
0.06, 2.05
0.21, 1.57647058824
0.14, 1.56565656566
0.0, 3.46
0.1, 3.25
0.99, 2.25742574257
2.17171717172, 2.32608695652
1.19, 2.66666666667
1.41, 3.84
2.0, 3.38709677419
1.72, 2.92
1.66666666667, 2.79
1.87128712871, 3.37623762376
2.19801980198, 2.71
2.66666666667, 2.88888888889
2.79, 3.21
2.82, 3.59
1.83168316832, 3.61
2.59405940594, 3.24752475248
2.39, 3.43298969072
3.0, 3.37
3.12, 3.3
2.11, 2.88888888889
2.27, 2.6
2.11, 2.89
2.8, 2.39
2.11, 2.55
2.14, 1.57
2.0, 1.72727272727
3.37623762376, 3.11881188119
4.0, 3.22222222222
4.0, 4.0
4.0, 3.33
4.0, 3.29
0.267326732673, 2.09677419355
0.148514851485, 1.69473684211
0.151515151515, 2.70707070707
0.14, 1.44897959184
0.26, 2.06
1.1, 2.53125
4.0, 1.5
0.60396039604, 1.53535353535
2.42, 2.76237623762
2.66, 2.66336633663
2.6, 1.6
3.68, 3.22222222222
3.49504950495, 3.24752475248
3.69, 2.92
3.32, 3.33
4.0, 3.23762376238
2.09090909091, 3.36363636364
2.15, 3.5
0.544554455446, 2.46464646465
1.46, 3.25
0.673267326733, 3.0
1.25490196078, 2.37623762376
2.0, 2.8
2.49504950495, 3.62376237624
1.55555555556, 3.0
3.5, 3.34
3.2, 3.0
1.0, 2.9
0.59, 3.05
1.51, 2.34
1.64, 2.94680851064
2.6, 3.2
0.22, 3.62921348315
1.6, 2.77
1.32673267327, 2.86
1.01, 1.28282828283
2.01, 3.33333333333
1.13, 1.54
1.41414141414, 1.88
1.63366336634, 3.55445544554
1.65, 3.44210526316
2.8, 2.66666666667
1.5, 3.67
2.01, 3.68367346939
2.25, 3.5
2.15151515152, 2.94
1.91, 2.64893617021
1.44554455446, 2.83
2.0, 3.46
2.4, 3.6
2.22222222222, 2.88888888889
3.6, 3.25
2.62376237624, 3.45
2.12, 3.0
2.86868686869, 2.93939393939
1.38383838384, 2.68316831683
2.6, 3.2
1.4, 2.88118811881
1.33333333333, 2.5
2.49504950495, 3.36633663366
2.0, 3.67
1.67, 3.25
0.6, 3.2
0.33, 4.0
1.30303030303, 1.42
1.17, 2.06
0.6, 2.13978494624
0.0, 2.40594059406
0.01, 3.41414141414
0.16, 3.11
0.0, 2.53535353535
0.38, 1.68
0.11, 2.16326530612
0.0, 1.66
0.0, 3.0
0.0, 2.56435643564
0.33, 1.96875
0.15, 2.43
0.38, 2.46
0.871287128713, 1.59
1.34, 2.22105263158
0.7, 2.39
0.25, 3.25
1.9, 2.95
0.13, 0.881188118812
1.10891089109, 2.49
0.95, 2.39
1.09, 2.27272727273
0.65, 2.46464646465
0.77, 2.39
0.43, 2.57
0.04, 2.84
0.9, 2.6
1.01, 3.43
2.36, 2.94
1.79, 2.32673267327
1.87, 2.0
1.0, 2.77777777778
2.77777777778, 3.22222222222
2.56, 2.88888888889
4.0, 3.17
4.0, 2.92
1.61386138614, 3.10309278351
2.44, 2.9900990099
0.5, 1.0
2.13, 3.54
1.76767676768, 2.8
2.23, 2.11
3.15, 2.93069306931
1.37623762376, 1.97849462366
3.19, 3.13
2.89, 2.37373737374
3.5, 3.2
3.05, 3.52631578947
3.43434343434, 3.79
2.42574257426, 3.86
3.49504950495, 2.83
3.82, 2.0
4.0, 1.07070707071
4.0, 3.6
4.0, 1.99
3.75, 4.0
4.0, 3.49504950495
2.05, 2.63
2.42, 3.42
1.78, 3.06
2.25, 3.75
2.37623762376, 3.37623762376
4.0, 3.33333333333
3.3, 3.0
0.346534653465, 2.53
0.74, 2.76
1.05, 2.95
1.0, 1.0
2.73, 3.46
2.75, 2.74257425743
2.14, 3.15
1.74, 1.39795918367
0.11, 3.44444444444
1.01, 1.5119047619
1.05, 1.6976744186
0.0, 3.39393939394
1.25, 2.19801980198
1.48, 3.18811881188
1.01, 2.84
2.18, 2.72727272727
2.2, 2.4
3.0, 2.38613861386
3.0, 2.0
2.25252525253, 2.76
2.2, 2.0
4.0, 2.25
4.0, 3.2
3.42, 3.57
4.0, 3.25
0.75, 3.0101010101
1.19, 2.87878787879
1.32, 3.29166666667
1.74, 2.77
2.39393939394, 3.53
2.5, 2.5
2.57, 3.87234042553
2.42, 2.75757575758
2.32, 3.66
2.32, 3.39393939394
2.54, 2.66
0.84, 2.0
0.37, 2.59793814433
0.31, 2.79
1.78, 3.17
1.3, 3.0
1.77, 3.04
2.23, 2.13265306122
2.17, 2.32
2.67, 3.67
2.5, 4.0
3.0, 4.0
2.49504950495, 3.47916666667
2.18, 3.47
2.53535353535, 2.86138613861
2.52, 3.21
2.8, 3.8
2.57, 2.79207920792
2.5, 3.17
2.3, 3.1
2.49504950495, 3.16
2.43, 2.66666666667
4.0, 2.5
4.0, 2.0
4.0, 2.83168316832
4.0, 2.84
4.0, 4.0
4.0, 3.57575757576
4.0, 3.375
4.0, 2.34
4.0, 3.0
4.0, 3.0
1.67, 3.4
0.858585858586, 2.93
1.87128712871, 3.17894736842
1.34, 1.92
2.08910891089, 2.08163265306
2.57, 4.0
2.15841584158, 3.84
2.33333333333, 3.89
2.0, 4.0
0.50495049505, 3.45918367347
1.21, 3.33673469388
1.37, 3.42857142857
1.40594059406, 2.90909090909
2.15, 3.0099009901
2.29702970297, 3.46875
2.59, 3.08
3.12871287129, 2.9900990099
3.36363636364, 2.93069306931
2.84, 3.77
4.0, 3.6
4.0, 3.7
2.36633663366, 2.62376237624
1.33333333333, 3.0
1.41584158416, 3.34
1.21, 3.11
0.69, 2.76
0.8, 2.6
0.53, 2.23
1.44, 3.0
1.55555555556, 2.11111111111
1.55, 3.22
2.46, 3.18181818182
2.06930693069, 3.64646464646
1.44, 2.67368421053
2.03, 3.36
1.52, 2.48913043478
2.63, 1.74
2.51485148515, 1.04166666667
2.37, 0.76
3.28, 2.71
4.0, 3.67
1.50495049505, 3.23655913978
1.75247524752, 3.40594059406
1.16, 3.67
0.54, 4.0
1.5, 3.18
0.772277227723, 2.0
2.25, 3.25
1.9900990099, 2.13265306122
2.11111111111, 2.88888888889
1.72, 3.57
1.66, 4.0
2.25490196078, 3.62376237624
3.0, 2.2
2.0, 3.22222222222
1.45, 1.9
1.14, 2.6914893617
1.15, 3.33663366337
1.28, 2.78
2.11111111111, 3.34
3.0, 1.77
2.24, 2.57575757576
2.43, 3.43
3.0, 2.75
3.0, 2.4
2.4, 3.2
3.16, 3.49504950495
4.0, 2.75
4.0, 2.33720930233
4.0, 3.12871287129
4.0, 3.25
4.0, 3.33
1.13, 3.06382978723
2.7, 1.7
1.43, 3.07070707071
1.1, 3.1
1.09090909091, 3.55
2.84, 2.67
2.54545454545, 2.91
2.49504950495, 3.67
3.6, 3.8
3.66, 3.33
4.0, 3.83
4.0, 3.20202020202
4.0, 2.77777777778
4.0, 2.16
1.8, 3.0
1.0099009901, 2.66
2.24752475248, 3.75
2.2, 3.8
2.5, 3.9
1.75, 3.1
3.15841584158, 2.99
2.18, 3.16
3.75, 3.5
3.86, 3.29
3.75, 3.33333333333
3.73, 2.73
3.57, 2.01
1.0, 2.58
0.888888888889, 2.28
1.4, 2.9
2.16, 3.0
3.22, 2.09
3.0, 2.46341463415
1.15151515152, 2.64
0.990099009901, 2.86516853933
0.24, 3.0
1.12, 2.68
1.17, 2.32258064516
1.53465346535, 2.19791666667
2.05, 2.59375
2.71, 3.0
2.96, 3.81
2.46, 2.25773195876
2.83, 3.25252525253
4.0, 2.5
2.43, 2.65
3.0, 2.0
2.77, 3.62
2.78, 2.77777777778
2.72, 3.04
3.33, 4.0
2.6, 3.4
3.4, 2.0
4.0, 2.0
4.0, 2.34
4.0, 3.5
3.09, 3.09
0.191919191919, 3.17346938776
0.010101010101, 3.13
0.29, 3.15789473684
1.17, 1.81818181818
1.44554455446, 1.38043478261
1.25742574257, 1.10101010101
2.24, 2.82291666667
2.63, 1.94736842105
2.5, 2.16
2.32, 2.52475247525
1.6, 2.9
1.14, 3.18
2.4, 1.6
2.1, 2.5
3.0, 2.4
4.0, 2.8
4.0, 3.29702970297
4.0, 3.17
3.93, 3.36
3.2, 3.8
4.0, 2.0
4.0, 3.44
4.0, 3.15
1.07, 2.82
1.4, 3.2
2.0, 2.82
1.52, 2.6
1.33, 3.14
1.19, 2.98958333333
1.57, 2.47
2.43434343434, 3.43
1.66666666667, 3.33
0.25, 0.855670103093
0.49, 2.29896907216
0.18, 1.58585858586
2.33, 1.92
3.57, 2.54
3.75, 2.05
1.1, 3.39583333333
1.49504950495, 2.5625
2.05, 2.8
2.36, 3.87128712871
2.57, 4.0
1.87, 3.3085106383
2.17, 3.06451612903
2.22, 2.66
3.08080808081, 3.29702970297
2.48, 2.63
3.45, 2.7
3.28, 2.56818181818
4.0, 3.0
4.0, 2.125
4.0, 2.22772277228
4.0, 2.0
4.0, 1.83870967742
4.0, 3.45
0.02, 2.59595959596
0.02, 2.0
0.02, 2.12871287129
0.02, 2.50526315789
0.03, 3.0495049505
1.08, 2.92708333333
1.14, 3.08163265306
2.41, 2.17
2.54, 1.79
2.47524752475, 2.38541666667
2.04, 2.96
3.59, 3.42
3.59, 3.45652173913
3.59, 3.26
3.18, 2.54545454545
3.0, 2.84269662921
3.0, 3.11881188119
3.92, 2.0
3.92, 2.56565656566
3.87128712871, 1.76
4.0, 2.91666666667
4.0, 1.79
4.0, 2.73
4.0, 2.53
4.0, 2.6
4.0, 1.88
4.0, 3.23
4.0, 2.83
1.28712871287, 2.29702970297
2.34, 1.92929292929
2.33, 3.46
3.03, 1.72277227723
4.0, 3.67
3.73, 3.59405940594
3.92, 2.68
1.59405940594, 3.06
1.47524752475, 2.29896907216
1.31, 2.0
2.15, 3.45544554455
2.14, 2.78
2.07, 3.79
2.15, 2.63157894737
3.0, 2.14
2.69, 3.16
2.75, 2.50526315789
2.75, 3.01
3.0, 3.0
4.0, 3.0
1.31, 1.73
1.81, 1.65656565657
1.49, 2.35051546392
2.37373737374, 1.83
2.42, 3.95
2.92, 2.89247311828
3.89, 1.83333333333
